dimension,image,theta,elo_like,comparisons,component_id,component_size,n_components_dim,theta_ci_low,theta_ci_high,elo_like_ci_low,elo_like_ci_high,url,elo,comparisons_elo
dominująca,584.jpg,0.7003456055502337,1621.662492766263,6,0,2413,79,-0.1597305869878426,1.2870667066920183,1472.251954992005,1723.5863874230938,https://langtorch.org/static/gandalf/584.jpg,2152.846880837621,6
dominująca,2505.jpg,0.6976941883796064,1621.2018944276924,2,0,2413,79,-1.2926380677366818e-17,1.3077527951554415,1500.0,1727.1799290518247,https://langtorch.org/static/gandalf/2505.jpg,2652.6198137007564,2
dominująca,1067.jpg,0.6962987364522685,1620.9594795989708,2,0,2413,79,-1.2926380677366818e-17,1.2268183052611246,1500.0,1713.1201681091222,https://langtorch.org/static/gandalf/1067.jpg,2458.7302387733075,2
dominująca,2138.jpg,0.6940411768956616,1620.5673013357698,10,0,2413,79,-0.277247172294347,1.507222795569097,1451.837233179714,1761.8314172457808,https://langtorch.org/static/gandalf/2138.jpg,3131.879316409788,10
dominująca,2652.jpg,0.6920483304534558,1620.2211084505177,4,0,2413,79,-0.11875192960049595,1.3489463077543307,1479.3706769036564,1734.3359751365886,https://langtorch.org/static/gandalf/2652.jpg,2900.9484105609667,4
dominująca,2914.jpg,0.6911941202469528,1620.0727169388897,6,0,2413,79,-0.23336668791191972,1.433740581490508,1459.460054071926,1749.066249208835,https://langtorch.org/static/gandalf/2914.jpg,1739.784142969688,6
dominująca,1148.jpg,0.6897287718411961,1619.8181598482154,6,0,2413,79,-0.0233369914460819,1.2484621040612278,1495.9459493562972,1716.8800810636458,https://langtorch.org/static/gandalf/1148.jpg,1418.1744830963155,6
dominująca,2492.jpg,0.6894798070358316,1619.7749102317523,2,0,2413,79,-1.4635724437992298e-17,1.217279938458638,1500.0,1711.4631840816467,https://langtorch.org/static/gandalf/2492.jpg,2710.645927471148,2
dominująca,674.jpg,0.6892836978667386,1619.740842579757,10,0,2413,79,-0.5880028188167088,1.7435919146492642,1397.8534481777383,1802.8929388893205,https://langtorch.org/static/gandalf/674.jpg,2250.71334306646,10
dominująca,1015.jpg,0.6859609166202634,1619.1636163557907,4,0,2413,79,-5.442686600996554e-18,1.242259882577799,1500.0,1715.802644837328,https://langtorch.org/static/gandalf/1015.jpg,1931.167950422171,4
dominująca,262.jpg,0.6847709676831921,1618.9569010529442,2,0,2413,79,-1.3275052787743159e-17,1.2652954573100945,1500.0,1719.8043340348102,https://langtorch.org/static/gandalf/262.jpg,2929.983644165857,2
dominująca,2591.jpg,0.6833388793709947,1618.7081218323099,2,0,2413,79,-1.3606716502491387e-17,1.2552585272758765,1500.0,1718.0607407031662,https://langtorch.org/static/gandalf/2591.jpg,2771.1747331625706,2
dominująca,1897.jpg,0.6825930288903636,1618.5785543330846,2,0,2413,79,-1.3615220700305444e-17,1.1899413003319435,1500.0,1706.7139762091772,https://langtorch.org/static/gandalf/1897.jpg,4498.163536909704,2
dominująca,680.jpg,0.6824723716076597,1618.5575940162528,8,0,2413,79,-0.5212984570001217,1.5639832095430748,1409.441182680067,1771.6917110775578,https://langtorch.org/static/gandalf/680.jpg,2476.5191127612798,8
dominująca,1851.jpg,0.6822122933403633,1618.512413793713,2,0,2413,79,-1.3606716502491387e-17,1.3397063880038693,1500.0,1732.7308366722468,https://langtorch.org/static/gandalf/1851.jpg,2721.010812252427,2
dominująca,2905.jpg,0.6816197448733169,1618.4094775819135,2,0,2413,79,-1.3606716502491387e-17,1.2727092428268159,1500.0,1721.0922404907808,https://langtorch.org/static/gandalf/2905.jpg,2417.358435943535,2
dominująca,2296.jpg,0.6801085415828982,1618.1469546818885,2,0,2413,79,-1.3606716502491387e-17,1.1448438539717645,1500.0,1698.8797473683157,https://langtorch.org/static/gandalf/2296.jpg,2737.5020688265836,2
dominująca,2224.jpg,0.680090873318818,1618.1438853900504,6,0,2413,79,-0.02209025614310201,1.2087420301180412,1496.1625294612886,1709.9799974899197,https://langtorch.org/static/gandalf/2224.jpg,1304.0131103922788,6
dominująca,439.jpg,0.6799955449165295,1618.1273251504174,2,0,2413,79,-1.3606716502491387e-17,1.3026326171319687,1500.0,1726.290463027042,https://langtorch.org/static/gandalf/439.jpg,2584.249523902114,2
dominująca,1088.jpg,0.6798599298116242,1618.1037663937282,2,0,2413,79,-1.3275052787743159e-17,1.3306276014631109,1500.0,1731.1536899134353,https://langtorch.org/static/gandalf/1088.jpg,2489.097391871574,2
dominująca,475.jpg,0.6796060666926061,1618.059665853029,2,0,2413,79,-1.294338907299493e-17,1.1652423477882417,1500.0,1702.4233286897693,https://langtorch.org/static/gandalf/475.jpg,2689.647528427002,2
dominująca,2565.jpg,0.6779363530733148,1617.769606888542,6,0,2413,79,-0.3357557389662653,1.4836846114696622,1441.673254119841,1757.7424158584176,https://langtorch.org/static/gandalf/2565.jpg,1062.879761834634,6
dominująca,2571.jpg,0.6778180071408438,1617.749048094371,6,0,2413,79,-0.473942507289603,1.4420422285467394,1417.6677537378935,1750.5083930117266,https://langtorch.org/static/gandalf/2571.jpg,3176.2439421571817,6
dominująca,1232.jpg,0.6765534626108978,1617.5293742097804,6,0,2413,79,-5.2680221488490085e-12,1.237609957802711,1499.9999999990848,1714.9948701688936,https://langtorch.org/static/gandalf/1232.jpg,2822.3054043381167,6
dominująca,132.jpg,0.674952795768128,1617.2513098989082,2,0,2413,79,-1.36237248981195e-17,1.2295910046517309,1500.0,1713.6018353272489,https://langtorch.org/static/gandalf/132.jpg,2970.3691684502705,2
dominująca,1430.jpg,0.674831614342276,1617.2302585290854,2,5,3,79,-1.2926380677366818e-17,1.1247683798592647,1500.0,1695.3922803168557,https://langtorch.org/static/gandalf/1430.jpg,2563.450672178725,2
dominująca,665.jpg,0.6748316143384063,1617.2302585284133,2,19,3,79,-1.3606716502491387e-17,1.1247683790193836,1500.0,1695.3922801709534,https://langtorch.org/static/gandalf/665.jpg,2563.4507764988175,2
dominująca,2076.jpg,0.6748316124164203,1617.23025819453,2,20,3,79,-1.3606716502491387e-17,1.174569253034412,1500.0,1704.0435780824278,https://langtorch.org/static/gandalf/2076.jpg,2563.4507594733313,2
dominująca,1647.jpg,0.6748065470545209,1617.225903895186,2,0,2413,79,-1.2926380677366818e-17,1.2438622298294204,1500.0,1716.0810010651167,https://langtorch.org/static/gandalf/1647.jpg,3164.66661583719,2
dominująca,1964.jpg,0.673425379800966,1616.9859705684644,2,0,2413,79,-1.294338907299493e-17,1.2463501112278423,1500.0,1716.5131903303025,https://langtorch.org/static/gandalf/1964.jpg,4041.4928557435833,2
dominująca,356.jpg,0.6729798919284042,1616.9085813985412,2,0,2413,79,-1.2246044852242247e-17,1.2560110838871714,1500.0,1718.1914731766083,https://langtorch.org/static/gandalf/356.jpg,3345.573227036971,2
dominująca,1475.jpg,0.6722792875853324,1616.7868739584637,2,0,2413,79,-1.2926380677366818e-17,1.241933054637418,1500.0,1715.7458690089122,https://langtorch.org/static/gandalf/1475.jpg,3770.2572470692257,2
dominująca,2628.jpg,0.6705656332781691,1616.4891817146674,2,0,2413,79,-1.294338907299493e-17,1.1519788128476034,1500.0,1700.1192166756691,https://langtorch.org/static/gandalf/2628.jpg,2729.3180400008405,2
dominująca,1502.jpg,0.668899601124192,1616.199762286209,8,0,2413,79,6.63327429496456e-19,1.183753043986086,1500.0,1705.6389659757338,https://langtorch.org/static/gandalf/1502.jpg,2467.0991092439162,8
dominująca,2970.jpg,0.6684989009508813,1616.1301535365426,4,0,2413,79,-8.164029901494832e-18,1.1168745617612135,1500.0,1694.020983660403,https://langtorch.org/static/gandalf/2970.jpg,2099.9599007885577,4
dominująca,3.jpg,0.6679290291108256,1616.0311566583312,4,0,2413,79,-1.0835392170737243e-11,1.3090915012890953,1499.9999999981178,1727.412486126519,https://langtorch.org/static/gandalf/3.jpg,3451.0542327980543,4
dominująca,1387.jpg,0.6677708103028582,1616.0036712362378,8,0,2413,79,-0.3398215431222252,1.4643661413916582,1440.966951596068,1754.3864538769417,https://langtorch.org/static/gandalf/1387.jpg,1678.1086441392902,8
dominująca,1570.jpg,0.6673176046078536,1615.9249413432347,8,0,2413,79,-0.10266557230342142,1.2928944168616499,1482.165163386874,1724.5987643706148,https://langtorch.org/static/gandalf/1570.jpg,1419.0566618276907,8
dominująca,92.jpg,0.6660103161164351,1615.6978420720034,2,0,2413,79,-1.226305324787036e-17,1.219835306754074,1500.0,1711.907097021622,https://langtorch.org/static/gandalf/92.jpg,3027.605177893352,2
dominująca,446.jpg,0.6658685621830712,1615.6732168915842,2,0,2413,79,-1.4287052327615956e-17,1.1821548387033463,1500.0,1705.3613292816367,https://langtorch.org/static/gandalf/446.jpg,2757.7097072194338,2
dominująca,391.jpg,0.6644000408500128,1615.4181086069823,2,0,2413,79,-1.3606716502491387e-17,1.2283620316467796,1500.0,1713.3883408494655,https://langtorch.org/static/gandalf/391.jpg,2507.179651125299,2
dominująca,2277.jpg,0.6643570644123029,1615.4106428350826,2,0,2413,79,-1.3606716502491387e-17,1.3414214449279926,1500.0,1733.0287725755657,https://langtorch.org/static/gandalf/2277.jpg,2422.1640636269562,2
dominująca,1874.jpg,0.6635034710565154,1615.2623584813994,4,0,2413,79,-1.90863531465957e-13,1.1409544490597239,1499.9999999999668,1698.204088531841,https://langtorch.org/static/gandalf/1874.jpg,3650.033532139317,4
dominująca,1823.jpg,0.6633867693569157,1615.2420853197334,4,0,2413,79,-1.4338077514500296e-17,1.0059817518715635,1500.0,1674.7569294932746,https://langtorch.org/static/gandalf/1823.jpg,2291.4220391855224,4
dominująca,1106.jpg,0.6610548820180959,1614.8369949982657,6,0,2413,79,-6.140030821749237e-18,1.0761511612698436,1500.0,1686.9466044133078,https://langtorch.org/static/gandalf/1106.jpg,2820.8069030734437,6
dominująca,1900.jpg,0.6602389330787809,1614.695250149522,4,0,2413,79,-8.844365726619401e-18,1.1090355125371476,1500.0,1692.6592013318511,https://langtorch.org/static/gandalf/1900.jpg,2100.773678741404,4
dominująca,619.jpg,0.6590726870076528,1614.492652456229,2,0,2413,79,-1.3275052787743159e-17,1.269190265889353,1500.0,1720.4809315844268,https://langtorch.org/static/gandalf/619.jpg,2015.8317732977216,2
dominująca,164.jpg,0.658790936443302,1614.4437073700808,2,0,2413,79,-1.294338907299493e-17,1.1765399112823982,1500.0,1704.3859164835549,https://langtorch.org/static/gandalf/164.jpg,3079.1418946314793,2
dominująca,2507.jpg,0.6585379531093865,1614.3997596637075,8,0,2413,79,-7.748342556141907e-12,1.2468756926843798,1499.999999998654,1716.6044931808483,https://langtorch.org/static/gandalf/2507.jpg,2413.6285767834515,8
dominująca,2494.jpg,0.657953526103328,1614.298234294185,4,0,2413,79,-1.0885373201993109e-17,0.9828360496135632,1500.0,1670.7361091851044,https://langtorch.org/static/gandalf/2494.jpg,2569.3388722173636,4
dominująca,1424.jpg,0.6577069528663512,1614.2554001357034,2,0,2413,79,-1.4287052327615956e-17,1.2988725661916238,1500.0,1725.6372752770153,https://langtorch.org/static/gandalf/1424.jpg,3259.975196069031,2
dominująca,1854.jpg,0.6548101949515135,1613.752181744574,6,0,2413,79,-0.6400364295509046,1.528300843083009,1388.814284171593,1765.4930491356154,https://langtorch.org/static/gandalf/1854.jpg,3105.621331241051,6
dominująca,2956.jpg,0.6541102660518515,1613.630591641035,8,0,2413,79,-0.43032589243625496,1.3572765422226687,1425.2447357979368,1735.7830850816124,https://langtorch.org/static/gandalf/2956.jpg,3124.3968121964986,8
dominująca,1006.jpg,0.6536720285175062,1613.5544619838631,2,0,2413,79,-1.36237248981195e-17,1.1314268745970029,1500.0,1696.5489793258084,https://langtorch.org/static/gandalf/1006.jpg,2485.246811696336,2
dominująca,1989.jpg,0.65145375182702,1613.1691078534582,4,0,2413,79,-1.1565709027117678e-17,1.1464596719323317,1500.0,1699.1604436979296,https://langtorch.org/static/gandalf/1989.jpg,3378.8048934459985,4
dominująca,2839.jpg,0.6510251516955328,1613.094652384639,8,0,2413,79,-0.017129770819528392,1.2362197041199166,1497.0242540227246,1714.7533583677402,https://langtorch.org/static/gandalf/2839.jpg,1356.4945113543636,8
dominująca,1886.jpg,0.6477369292886207,1612.523429646002,2,0,2413,79,-1.3606716502491387e-17,1.2170319680845754,1500.0,1711.4201072155943,https://langtorch.org/static/gandalf/1886.jpg,3087.3092785127947,2
dominująca,413.jpg,0.647643004781034,1612.5071132878577,8,0,2413,79,-0.5100097341534695,1.3454560823013932,1411.4022346960815,1733.7296608746651,https://langtorch.org/static/gandalf/413.jpg,2171.7962917609493,8
dominująca,32.jpg,0.6465612003443619,1612.3191846089196,8,0,2413,79,-0.6748316143420555,1.654907472030087,1382.7697414709528,1787.4868732652508,https://langtorch.org/static/gandalf/32.jpg,3215.378443435876,8
dominująca,2253.jpg,0.6463098945409484,1612.2755283194426,4,0,2413,79,-1.0222045772496652e-17,1.1042281545270412,1500.0,1691.8240777093222,https://langtorch.org/static/gandalf/2253.jpg,2719.5935091569645,4
dominująca,76.jpg,0.6441150682874824,1611.894247947196,8,0,2413,79,-0.03813613019966033,1.1859064091341693,1493.3750756372574,1706.013043816268,https://langtorch.org/static/gandalf/76.jpg,1435.96220651789,8
dominująca,1328.jpg,0.6403572517704098,1611.2414483562482,6,0,2413,79,-0.6310719584270227,1.4758747950350029,1390.3715723085063,1756.3857117855177,https://langtorch.org/static/gandalf/1328.jpg,3420.237000658345,6
dominująca,694.jpg,0.6398852510967118,1611.1594534410315,2,0,2413,79,-1.2934884875180875e-17,1.1247683790502159,1500.0,1695.3922801763097,https://langtorch.org/static/gandalf/694.jpg,2344.007385887475,2
dominująca,843.jpg,0.6393371737950396,1611.0642426619224,4,0,2413,79,-9.660275380520127e-13,1.1007284623639138,1499.9999999998322,1691.2161189113995,https://langtorch.org/static/gandalf/843.jpg,2479.765008883285,4
dominująca,1341.jpg,0.6389453069157024,1610.9961684125876,2,0,2413,79,-1.5316060263116866e-17,1.173105633159867,1500.0,1703.7893212683803,https://langtorch.org/static/gandalf/1341.jpg,2271.9142592571643,2
dominująca,581.jpg,0.6367008621817738,1610.6062684274348,6,0,2413,79,-0.25063669750989565,1.3334604688835314,1456.4599461235991,1731.6458093888962,https://langtorch.org/static/gandalf/581.jpg,899.3400891555505,6
dominująca,67.jpg,0.6363888863411198,1610.5520726730017,10,0,2413,79,-0.4923656584550829,1.505810582705057,1414.4673245817185,1761.5860907441306,https://langtorch.org/static/gandalf/67.jpg,2324.6611070299864,10
dominująca,16.jpg,0.6353220664835585,1610.3667470820722,2,0,2413,79,-1.3606716502491387e-17,1.280121816048703,1500.0,1722.3799363495684,https://langtorch.org/static/gandalf/16.jpg,2451.3715798091084,2
dominująca,133.jpg,0.633513534961663,1610.0525729779492,4,0,2413,79,-4.2458602515830924e-12,1.216739880606136,1499.9999999992624,1711.3693664235466,https://langtorch.org/static/gandalf/133.jpg,2831.2133745985943,4
dominująca,483.jpg,0.6331257298700934,1609.9852043334201,6,0,2413,79,-0.11369736052877541,1.170554395766618,1480.2487454861553,1703.346125939615,https://langtorch.org/static/gandalf/483.jpg,2240.2575133620103,6
dominująca,205.jpg,0.632711164415321,1609.913186937662,2,0,2413,79,-1.2926380677366818e-17,1.1250455744397085,1500.0,1695.440433947536,https://langtorch.org/static/gandalf/205.jpg,2381.293445310705,2
dominująca,485.jpg,0.6316381185755523,1609.7267797828456,8,0,2413,79,-0.6758258572994391,1.5620148258933602,1382.5970237789277,1771.349767814622,https://langtorch.org/static/gandalf/485.jpg,2728.1374458147047,8
dominująca,1893.jpg,0.6298229387635017,1609.4114507524314,2,0,2413,79,-1.3606716502491387e-17,1.3066120648295576,1500.0,1726.9817638974764,https://langtorch.org/static/gandalf/1893.jpg,2238.463270102187,2
dominująca,1479.jpg,0.6296714417082248,1609.3851330183788,2,0,2413,79,-1.36237248981195e-17,1.3702166806932716,1500.0,1738.0310173747512,https://langtorch.org/static/gandalf/1479.jpg,2519.8064932334814,2
dominująca,183.jpg,0.6288579774529862,1609.2438198034686,4,0,2413,79,-2.2247492842940971e-13,1.0780558097675306,1499.9999999999613,1687.2774757463121,https://langtorch.org/static/gandalf/183.jpg,2581.655856489347,4
dominująca,365.jpg,0.6277897577757594,1609.0582510389565,4,0,2413,79,-2.937421974036792e-13,1.0940369437883386,1499.999999999949,1690.0536830742294,https://langtorch.org/static/gandalf/365.jpg,2584.7867784185464,4
dominująca,322.jpg,0.6265438321739003,1608.841811593457,2,0,2413,79,-1.4287052327615956e-17,1.14953511219219,1500.0,1699.6947023916414,https://langtorch.org/static/gandalf/322.jpg,2406.2532105078844,2
dominująca,478.jpg,0.6264382625649271,1608.8234722740033,2,0,2413,79,-1.36237248981195e-17,1.153902696828235,1500.0,1700.4534295543133,https://langtorch.org/static/gandalf/478.jpg,2371.811487880486,2
dominująca,2732.jpg,0.6257143001128322,1608.6977071147833,10,0,2413,79,-0.4126596454282203,1.425381535108082,1428.3136772345485,1747.6141341216905,https://langtorch.org/static/gandalf/2732.jpg,1493.1023926476464,10
dominująca,311.jpg,0.6253513840005156,1608.6346621287942,2,0,2413,79,-1.3615220700305444e-17,1.1622342387981108,1500.0,1701.9007666356183,https://langtorch.org/static/gandalf/311.jpg,3727.682439383141,2
dominująca,528.jpg,0.6246372785677511,1608.5106093092154,14,0,2413,79,-0.37140223249663473,1.442864866898779,1435.4808239440652,1750.651299930484,https://langtorch.org/static/gandalf/528.jpg,1443.5264592628018,14
dominująca,2842.jpg,0.6241904233310444,1608.4329826038108,4,0,2413,79,-1.0213541574682597e-17,1.0404104633414994,1500.0,1680.7378092574475,https://langtorch.org/static/gandalf/2842.jpg,2503.807225944593,4
dominująca,2799.jpg,0.6237534346603029,1608.3570698964681,2,0,2413,79,-1.3955388612867728e-17,1.1955663342347926,1500.0,1707.6911446829877,https://langtorch.org/static/gandalf/2799.jpg,2304.1953363482617,2
dominująca,1694.jpg,0.6235971605457243,1608.3299223022177,4,0,2413,79,-0.05422803347746373,1.121931256838952,1490.579625718509,1694.8994215679747,https://langtorch.org/static/gandalf/1694.jpg,1870.4246352207865,4
dominująca,2199.jpg,0.623232580620597,1608.2665882823396,4,0,2413,79,-0.3151300498213542,1.3617240195450149,1445.2563033122756,1736.5556910254063,https://langtorch.org/static/gandalf/2199.jpg,1646.0402646092941,4
dominująca,642.jpg,0.6220756536974033,1608.065609490856,4,0,2413,79,-7.152030361622035e-18,1.0059564348857086,1500.0,1674.7525314823724,https://langtorch.org/static/gandalf/642.jpg,2650.471039467296,4
dominująca,981.jpg,0.6202684242587624,1607.7516615817622,4,0,2413,79,-2.7770900143904444e-11,1.254693309246724,1499.9999999951758,1717.962552274713,https://langtorch.org/static/gandalf/981.jpg,3451.181615765741,4
dominująca,2542.jpg,0.618243731401539,1607.3999364075858,2,0,2413,79,-1.2428885105244474e-17,1.1023599060304956,1500.0,1691.4995297041726,https://langtorch.org/static/gandalf/2542.jpg,2288.9654118009526,2
dominująca,2086.jpg,0.618223942872332,1607.39649878797,2,0,2413,79,-1.294338907299493e-17,1.0971973595977518,1500.0,1690.6027035328486,https://langtorch.org/static/gandalf/2086.jpg,3495.8551395363547,2
dominująca,2259.jpg,0.6180549833861504,1607.3671475189644,2,0,2413,79,-1.294338907299493e-17,1.2053941438601683,1500.0,1709.3984100787861,https://langtorch.org/static/gandalf/2259.jpg,2943.4601326748957,2
dominująca,1084.jpg,0.6169462373318685,1607.174538601682,4,0,2413,79,-1.0095766869154782e-11,1.3151880767688928,1499.9999999982463,1728.471569762272,https://langtorch.org/static/gandalf/1084.jpg,2609.276511301941,4
dominująca,557.jpg,0.6155378192464971,1606.929871320606,2,0,2413,79,-1.4635724437992298e-17,1.2282134612844222,1500.0,1713.362531534047,https://langtorch.org/static/gandalf/557.jpg,2285.682917848368,2
dominująca,609.jpg,0.615525940475016,1606.9278077666436,2,0,2413,79,-1.2926380677366818e-17,1.1652322739723588,1500.0,1702.4215786887094,https://langtorch.org/static/gandalf/609.jpg,2755.961918942485,2
dominująca,1916.jpg,0.6149357256546059,1606.825276950787,2,0,2413,79,-1.4287052327615956e-17,1.1790942570674283,1500.0,1704.8296517952795,https://langtorch.org/static/gandalf/1916.jpg,3273.1779177213275,2
dominująca,737.jpg,0.6145670340438286,1606.761228657953,6,0,2413,79,-2.957385675357709e-13,1.1206264548310847,1499.9999999999486,1694.6727542431775,https://langtorch.org/static/gandalf/737.jpg,1978.8979154143167,6
dominująca,1929.jpg,0.6138003016630341,1606.6280336011228,4,0,2413,79,-1.9152648684943146e-12,1.127592558458584,1499.9999999996674,1695.8828903894932,https://langtorch.org/static/gandalf/1929.jpg,3836.9871870213897,4
dominująca,723.jpg,0.6134008935595544,1606.5586493069754,4,0,2413,79,-8.181038297122945e-18,0.9143884700793737,1500.0,1658.8455467485715,https://langtorch.org/static/gandalf/723.jpg,2303.2316200610862,4
dominująca,2235.jpg,0.6125577068626669,1606.4121727751065,8,0,2413,79,-0.5415579598304897,1.4169742818436548,1405.9217465659342,1746.1536446414088,https://langtorch.org/static/gandalf/2235.jpg,2543.273506592476,8
dominująca,1298.jpg,0.6121777438712337,1606.3461664429037,2,0,2413,79,-1.3615220700305444e-17,1.1942916170643931,1500.0,1707.469703629751,https://langtorch.org/static/gandalf/1298.jpg,2810.5780583533174,2
dominująca,1427.jpg,0.6068287894949347,1605.416957895072,12,0,2413,79,-0.6381710145198761,1.7902432522688037,1389.1383399533672,1810.997106289949,https://langtorch.org/static/gandalf/1427.jpg,1890.3926611771476,12
dominująca,2551.jpg,0.6047727899032659,1605.0597941840892,2,0,2413,79,-1.3606716502491387e-17,1.1580023328181628,1500.0,1701.1656092696085,https://langtorch.org/static/gandalf/2551.jpg,3055.28212511544,2
dominująca,1007.jpg,0.6039347419997977,1604.9142103520705,4,0,2413,79,-1.7794553669020832e-11,1.2538011163866074,1499.9999999969089,1717.8075625003362,https://langtorch.org/static/gandalf/1007.jpg,2463.5465865057076,4
dominująca,1853.jpg,0.6035915236527049,1604.8545872183784,2,0,2413,79,-1.3606716502491387e-17,1.1742554524405142,1500.0,1703.9890653358887,https://langtorch.org/static/gandalf/1853.jpg,3047.274721445557,2
dominująca,661.jpg,0.6032017537026385,1604.786877242968,6,0,2413,79,-0.26258903649694265,1.2757655333089795,1454.3836121764346,1721.6231725273797,https://langtorch.org/static/gandalf/661.jpg,893.528219095846,6
dominująca,593.jpg,0.6006913244817479,1604.3507710198314,8,0,2413,79,-3.9119309944662444e-19,1.130275778249266,1500.0,1696.3490134090239,https://langtorch.org/static/gandalf/593.jpg,1769.2601455671977,8
dominująca,1814.jpg,0.5998994427283564,1604.2132070695045,2,0,2413,79,-1.4287052327615956e-17,1.17240620164942,1500.0,1703.6678175701977,https://langtorch.org/static/gandalf/1814.jpg,2035.9582194231084,2
dominująca,792.jpg,0.5986111754661676,1603.9894121242303,2,0,2413,79,-1.3606716502491387e-17,1.0687849102582512,1500.0,1685.6669555466483,https://langtorch.org/static/gandalf/792.jpg,4067.2441734969225,2
dominująca,517.jpg,0.598055399592642,1603.8928639662115,4,0,2413,79,-8.198046692751058e-18,1.0574156124789382,1500.0,1683.6919062311802,https://langtorch.org/static/gandalf/517.jpg,1836.1316972033712,4
dominująca,1052.jpg,0.5970165743764685,1603.712401542593,2,0,2413,79,-1.3606716502491387e-17,1.1617746434047942,1500.0,1701.8209267383281,https://langtorch.org/static/gandalf/1052.jpg,3285.445169393891,2
dominująca,1032.jpg,0.5947896090024691,1603.325538033266,8,0,2413,79,-0.5341030641277907,1.440714770593686,1407.2167945926728,1750.277789946139,https://langtorch.org/static/gandalf/1032.jpg,2550.3640030150395,8
dominująca,1441.jpg,0.5945769670674492,1603.2885983456658,8,0,2413,79,-0.5749653364257556,1.518168930626781,1400.118290841859,1763.7329556672687,https://langtorch.org/static/gandalf/1441.jpg,2055.35912023515,8
dominująca,1741.jpg,0.5919595695835187,1602.8339098319784,6,0,2413,79,-0.7734172274794083,1.6786600413172545,1365.6436663587124,1791.6131171742272,https://langtorch.org/static/gandalf/1741.jpg,3666.1385887572987,6
dominująca,1378.jpg,0.591557500918879,1602.7640633510189,4,0,2413,79,-8.164029901494832e-18,1.0270870914483041,1500.0,1678.4233025000235,https://langtorch.org/static/gandalf/1378.jpg,1785.7063042923976,4
dominująca,1141.jpg,0.5909783757337617,1602.6634590021276,2,0,2413,79,-1.4287052327615956e-17,1.100572835079762,1500.0,1691.1890836831033,https://langtorch.org/static/gandalf/1141.jpg,2180.147661666425,2
dominująca,2715.jpg,0.5909089214854238,1602.6513935634086,6,0,2413,79,-0.15810601266517713,1.2328652245123464,1472.534172457515,1714.1706255744502,https://langtorch.org/static/gandalf/2715.jpg,2199.9469524801807,6
dominująca,2572.jpg,0.5905554602991463,1602.5899910663015,6,0,2413,79,-0.08859464275790419,1.0940545759910087,1484.609534209621,1690.0567461015587,https://langtorch.org/static/gandalf/2572.jpg,1728.6662653120616,6
dominująca,1601.jpg,0.5894448329839403,1602.3970553405236,8,0,2413,79,-0.17735937161845902,1.1795840291980124,1469.1895214369101,1704.9147339287604,https://langtorch.org/static/gandalf/1601.jpg,2238.4119551033077,8
dominująca,2297.jpg,0.5887364264461935,1602.2739925204087,6,0,2413,79,-0.7132665786212621,1.3309308605967558,1376.0929043115095,1731.2063714207668,https://langtorch.org/static/gandalf/2297.jpg,2056.8511237147873,6
dominująca,222.jpg,0.5871095288050241,1601.991371453136,8,0,2413,79,-0.5212984570001978,1.4970908393846096,1409.4411826800538,1760.0713161810575,https://langtorch.org/static/gandalf/222.jpg,3511.2967312026676,8
dominująca,377.jpg,0.58704443965468,1601.9800643096055,4,0,2413,79,-3.313739626434296e-11,1.2608478432367185,1499.9999999942434,1719.0317043349291,https://langtorch.org/static/gandalf/377.jpg,2836.495881824639,4
dominująca,2423.jpg,0.5868516967285212,1601.946581433903,6,0,2413,79,-0.000165113265975409,1.0846667251757047,1499.971316887879,1688.4259093791518,https://langtorch.org/static/gandalf/2423.jpg,1776.0073289127768,6
dominująca,1516.jpg,0.5868284613722132,1601.942545039091,4,0,2413,79,-8.164029901494832e-18,1.0363381720352902,1500.0,1680.0303798002517,https://langtorch.org/static/gandalf/1516.jpg,1867.5899178344744,4
dominująca,1861.jpg,0.5859424009590855,1601.7886205798693,8,0,2413,79,-0.48318060946538666,1.4281361848297314,1416.062931018613,1748.092665791166,https://langtorch.org/static/gandalf/1861.jpg,2768.3969184390694,8
dominująca,1367.jpg,0.5857022213304669,1601.7468971049195,8,0,2413,79,-0.5387205539508961,1.4454283739767275,1406.4146544525051,1751.096626721793,https://langtorch.org/static/gandalf/1367.jpg,422.66297235189165,8
dominująca,2776.jpg,0.5845192957628886,1601.541401886319,4,0,2413,79,-0.14021649483394627,1.1525847922494883,1475.6419000087205,1700.2244860798235,https://langtorch.org/static/gandalf/2776.jpg,1492.0617702065251,4
dominująca,72.jpg,0.5843472884668263,1601.5115211585082,4,0,2413,79,-3.1238819466227257e-11,1.1479152331866975,1499.9999999945733,1699.4133005862668,https://langtorch.org/static/gandalf/72.jpg,2565.0357923284896,4
dominująca,2619.jpg,0.5838308876110785,1601.4218131416676,12,0,2413,79,-6.737940971005832e-10,1.1690119686555045,1499.99999988295,1703.0781789063772,https://langtorch.org/static/gandalf/2619.jpg,2408.955312306732,12
dominująca,1807.jpg,0.5836993406585561,1601.3989610954309,4,0,2413,79,-1.7688731453238803e-17,1.114243849856118,1500.0,1693.563982194859,https://langtorch.org/static/gandalf/1807.jpg,3346.391619652927,4
dominująca,1203.jpg,0.5828155041802946,1601.2454229732655,6,0,2413,79,-0.740774393062213,1.4874498292545957,1371.31430750314,1758.396501181282,https://langtorch.org/static/gandalf/1203.jpg,2567.128810724055,6
